ID,Intercept,umol.L.sec,Temp.C,Light_Dark
Tcoc_5_15C,244.1355684,-0.005148347,15.666525,NA
Tcoc_5_18C,240.6130035,-0.00710113,18.96086747,NA
Tcoc_5_22C,223.9279483,-0.011019493,22.40775155,NA
Tcoc_5_26C,190.4203726,-0.014838641,26.53115094,NA
Tcoc_5_28C,187.9948595,-0.016394734,28.00240123,NA
Tcoc_5_30C,177.5197147,-0.016553964,30.43606173,NA
Tcoc_5_31C,171.6635683,-0.016937676,30.9861519,NA
Tcoc_5_32C,5.345596609,-0.000487121,32.17990854,NA
Tcoc_5_33C,161.6010345,-0.015793187,32.92286335,NA
Tcoc_5_34C,160.3427198,-0.016355213,33.765,NA
Tcoc_5_36C,153.1822176,-0.017306116,35.79132195,NA
Tcoc_5_38C,113.4865076,-0.011492408,38.77259259,NA
Tcoc_7_15C,241.8002512,-0.00123347,15.75465625,NA
Tcoc_7_18C,233.7417531,-0.001446948,19.01518072,NA
Tcoc_7_22C,218.4635967,-0.00233925,22.50095031,NA
Tcoc_7_26C,197.7267488,-0.003203959,26.53706918,NA
Tcoc_7_28C,185.9037171,-0.003266965,28.08422981,NA
Tcoc_7_30C,177.0085164,-0.003281268,30.7176087,NA
Tcoc_7_31C,171.4062194,-0.004061446,31.00733544,NA
Tcoc_7_32C,5.351647341,-0.000115477,32.19932099,NA
Tcoc_7_33C,163.2882304,-0.003681003,32.96868944,NA
Tcoc_7_34C,158.8677037,-0.004225397,33.86143646,NA
Tcoc_7_36C,150.1700944,-0.005520854,35.9633122,NA
Tcoc_7_38C,122.0494976,-0.003090214,38.88006612,NA
Tcoc_8_15C,241.4798087,-0.003310767,15.60468323,NA
Tcoc_8_18C,236.4271182,-0.004753484,18.9003494,NA
Tcoc_8_22C,220.0829593,-0.007074844,22.37355901,NA
Tcoc_8_26C,191.6757621,-0.009293655,26.41874214,NA
Tcoc_8_28C,184.6808623,-0.009453659,27.97701863,NA
Tcoc_8_30C,176.5262948,-0.010450024,30.40256522,NA
Tcoc_8_31C,171.8022347,-0.010456767,30.87091139,NA
Tcoc_8_32C,5.313314651,-0.000338975,32.08354037,NA
Tcoc_8_33C,161.5796057,-0.010543077,32.85153125,NA
Tcoc_8_34C,158.715179,-0.010763717,33.71419337,NA
Tcoc_8_36C,150.9157482,-0.01191207,35.78813171,NA
Tcoc_8_38C,118.4017051,-0.004565165,38.72411983,NA
Tcoc_9_15C,247.8182356,-0.002792764,15.67245625,NA
Tcoc_9_18C,242.3053378,-0.003628856,18.9134303,NA
Tcoc_9_22C,226.3461452,-0.005475599,22.2987375,NA
Tcoc_9_26C,199.9020329,-0.00699338,26.40796226,NA
Tcoc_9_28C,190.6015373,-0.00697884,27.98714286,NA
Tcoc_9_30C,182.880327,-0.007532715,30.48985714,NA
Tcoc_9_31C,176.958893,-0.007532739,30.92880892,NA
Tcoc_9_32C,5.547976782,-0.000208275,32.1045,NA
Tcoc_9_33C,168.1872722,-0.007562697,32.86962733,NA
Tcoc_9_34C,164.6579553,-0.008077616,33.7318674,NA
Tcoc_9_36C,156.8343414,-0.00958484,35.72897561,NA
Tcoc_9_38C,125.8401678,-0.002223058,38.75171605,NA
TcocBk_3_15C,250.9028942,-0.000483519,15.66623602,NA
TcocBk_3_18C,241.871762,-0.000595538,18.94859036,NA
TcocBk_3_22C,225.8740814,-0.001247037,22.39441615,NA
TcocBk_3_26C,206.6374421,-0.001645047,26.43513208,NA
TcocBk_3_28C,193.2058956,-0.001668496,27.87344099,NA
TcocBk_3_30C,184.1413508,-0.001538724,30.59084568,NA
TcocBk_3_31C,178.3153096,-0.002154378,30.89036709,NA
TcocBk_3_32C,5.574748649,-5.37E-05,32.10095783,NA
TcocBk_3_33C,170.5838464,-0.001679936,32.85534783,NA
TcocBk_3_34C,165.829744,-0.00206762,33.71953591,NA
TcocBk_3_36C,156.8887503,-0.003374615,35.75171707,NA
TcocBk_3_38C,127.6677439,-0.002309167,38.74842041,NA
TcocBk_6_15C,257.6896453,-0.000516513,15.57136875,NA
TcocBk_6_18C,248.6923903,-0.001095615,18.88762651,NA
TcocBk_6_22C,231.3128338,-0.002242999,22.4411118,NA
TcocBk_6_26C,211.7691555,-0.001795864,26.46591195,NA
TcocBk_6_28C,197.9368099,-0.001626388,27.97099379,NA
TcocBk_6_30C,188.199153,-0.001623823,30.67387654,NA
TcocBk_6_31C,182.2014173,-0.002084136,30.95277215,NA
TcocBk_6_32C,5.6920449,-5.57E-05,32.11582822,NA
TcocBk_6_33C,174.3194705,-0.001856263,32.88498758,NA
TcocBk_6_34C,169.1398554,-0.002344698,33.79197778,NA
TcocBk_6_36C,159.9749079,-0.002642468,35.90519024,NA
TcocBk_6_38C,137.4920344,-0.002318719,38.86165432,NA
Tmelo_1_14C,257.2418824,-0.000383783,14.5259,NA
Tmelo_1_18C,251.293528,-0.002374897,18.3143875,NA
Tmelo_1_22C,233.8876545,-0.003675044,22.244,NA
Tmelo_1_26C,215.6468524,-0.006152954,26.36775287,NA
Tmelo_1_28C,197.7110504,-0.006758681,28.39311299,NA
Tmelo_1_30C,188.5826896,-0.007007141,29.85543452,NA
Tmelo_1_31C,181.6027284,-0.008456776,31.17704294,NA
Tmelo_1_32C,176.5400059,-0.007699636,32.07459524,NA
Tmelo_1_33C,169.72871,-0.007036298,33.39180628,NA
Tmelo_1_34C,165.582287,-0.00617824,34.3033865,NA
Tmelo_1_36C,158.7923813,-0.008305115,35.86185549,NA
Tmelo_1_38C,146.6438473,-0.009806993,38.30714557,NA
Tmelo_1_40C,137.4105499,-0.007775717,39.67393785,NA
Tmelo_1_41C,130.0918392,-0.007300291,40.69747205,NA
Tmelo_10_14C,261.2504601,-0.000132639,14.59513924,NA
Tmelo_10_18C,264.978089,-0.002077484,18.27761006,NA
Tmelo_10_22C,246.673625,-0.005117399,22.14546988,NA
Tmelo_10_26C,224.0918845,-0.006841249,26.20022222,NA
Tmelo_10_28C,204.3746845,-0.008020206,28.37404624,NA
Tmelo_10_30C,194.4400839,-0.008320715,29.84165882,NA
Tmelo_10_31C,188.5399286,-0.009813229,31.15373006,NA
Tmelo_10_32C,182.9080087,-0.008763054,32.05360714,NA
Tmelo_10_33C,174.156553,-0.010895428,33.29380628,NA
Tmelo_10_34C,171.2184271,-0.007920437,34.24719753,NA
Tmelo_10_36C,164.9097813,-0.009036369,35.85707059,NA
Tmelo_10_38C,151.0996717,-0.010376747,38.34043312,NA
Tmelo_10_40C,141.2429362,-0.003626891,39.78262791,NA
Tmelo_10_41C,136.507648,-0.001323727,40.41384756,NA
Tmelo_2_14C,259.2990233,-0.000598291,14.503775,NA
Tmelo_2_18C,253.6154705,-0.001441159,18.361175,NA
Tmelo_2_22C,236.5129467,-0.002894174,22.28598235,NA
Tmelo_2_26C,218.0770815,-0.004808092,26.30218966,NA
Tmelo_2_28C,200.6045557,-0.006506363,28.44551977,NA
Tmelo_2_30C,191.1550256,-0.008023629,29.88054762,NA
Tmelo_2_31C,183.8823793,-0.010003576,31.2342638,NA
Tmelo_2_32C,176.9143088,-0.008799055,32.48383333,NA
Tmelo_2_33C,171.8181612,-0.007500476,33.40931414,NA
Tmelo_2_34C,165.8622537,-0.006766937,34.34019632,NA
Tmelo_2_36C,160.785704,-0.007150689,35.87228655,NA
Tmelo_2_38C,147.9206508,-0.009798675,38.42163924,NA
Tmelo_2_40C,137.7923936,-0.006903898,39.74113559,NA
Tmelo_2_41C,130.9093389,-0.006626875,40.8092622,NA
Tmelo_4_14C,235.9436489,-0.001086047,14.54540625,NA
Tmelo_4_18C,228.902974,-0.001768761,18.35739623,NA
Tmelo_4_22C,213.0457026,-0.002525693,22.26186391,NA
Tmelo_4_26C,197.1238966,-0.004571126,26.08714943,NA
Tmelo_4_28C,180.7437973,-0.004855518,28.40553409,NA
Tmelo_4_30C,172.2730762,-0.005538482,29.84000595,NA
Tmelo_4_31C,166.6412559,-0.005882647,31.16707975,NA
Tmelo_4_32C,161.8489847,-0.005893549,32.05636905,NA
Tmelo_4_33C,154.8197636,-0.004796637,33.30165445,NA
Tmelo_4_34C,151.1367873,-0.005371986,34.29064815,NA
Tmelo_4_36C,145.711157,-0.006688189,35.81768421,NA
Tmelo_4_38C,133.5483438,-0.007369509,38.38827215,NA
Tmelo_4_40C,124.6755461,-0.003861438,39.77241243,NA
Tmelo_4_41C,118.0330155,-0.002755173,40.78268098,NA
Tmelo_5_14C,256.0960789,-0.001488999,14.54028302,NA
Tmelo_5_18C,249.7338007,-0.006624925,18.1870566,NA
Tmelo_5_22C,231.4217794,-0.008936422,22.16933728,NA
Tmelo_5_26C,213.2790385,-0.009848866,26.08185632,NA
Tmelo_5_28C,195.0547044,-0.014776799,28.38784091,NA
Tmelo_5_30C,185.9379743,-0.011830896,29.85497633,NA
Tmelo_5_31C,180.1733558,-0.01267566,31.18864417,NA
Tmelo_5_32C,175.2717422,-0.012762993,32.07576786,NA
Tmelo_5_33C,163.6815234,-0.011340221,33.32156021,NA
Tmelo_5_34C,162.8346754,-0.010638107,34.28837037,NA
Tmelo_5_36C,159.2900136,-0.010375235,35.88764118,NA
Tmelo_5_38C,144.0426787,-0.014940412,38.35191139,NA
Tmelo_5_40C,136.4345434,-0.005562458,39.82051977,NA
Tmelo_5_41C,127.768584,-0.001858572,40.91808537,NA
Tmelo_7_14C,248.7614994,-0.00219843,14.5877044,NA
Tmelo_7_18C,241.9507937,-0.00233043,18.43337107,NA
Tmelo_7_22C,225.0779006,-0.004588139,22.28611243,NA
Tmelo_7_26C,206.8450191,-0.005930905,26.26336047,NA
Tmelo_7_28C,189.2729481,-0.006938836,28.4469375,NA
Tmelo_7_30C,180.9246797,-0.006919668,29.91989941,NA
Tmelo_7_31C,174.4940073,-0.007697206,31.29442073,NA
Tmelo_7_32C,170.2358263,-0.00707969,32.19153571,NA
Tmelo_7_33C,163.4258921,-0.005679475,33.49537696,NA
Tmelo_7_34C,157.9868036,-0.007620667,34.3853642,NA
Tmelo_7_36C,152.8742373,-0.007726204,35.93455294,NA
Tmelo_7_38C,139.9792239,-0.008590648,38.50206329,NA
Tmelo_7_40C,131.8389868,-0.0054751,39.82725281,NA
Tmelo_7_41C,123.6813686,-0.004949049,40.8324939,NA
Tmelo_8_14C,251.6682232,-0.001772373,14.62410063,NA
Tmelo_8_18C,244.5228847,-0.003395545,18.37911321,NA
Tmelo_8_22C,227.8995975,-0.004768143,22.23716568,NA
Tmelo_8_26C,210.5341182,-0.005493186,26.04975439,NA
Tmelo_8_28C,193.4357479,-0.006010094,28.40175429,NA
Tmelo_8_30C,184.8648887,-0.007853825,29.79804734,NA
Tmelo_8_31C,178.2299962,-0.007438309,31.16594444,NA
Tmelo_8_32C,173.2865521,-0.007078796,32.06284524,NA
Tmelo_8_33C,166.0517975,-0.005491151,33.31457592,NA
Tmelo_8_34C,162.2407343,-0.006464599,34.29004938,NA
Tmelo_8_36C,155.6119208,-0.007473687,35.81345882,NA
Tmelo_8_38C,143.1455458,-0.008701994,38.46383544,NA
Tmelo_8_40C,133.8049576,-0.006953716,39.71020225,NA
Tmelo_8_41C,126.7615597,-0.003779312,40.7775061,NA
Tmelo_9_14C,256.6911896,-0.000621471,14.66758861,NA
Tmelo_9_18C,249.8407931,-0.000805359,18.33616981,NA
Tmelo_9_22C,229.9052524,-0.002686846,22.39448538,NA
Tmelo_9_26C,216.6647089,-0.006237899,26.21300585,NA
Tmelo_9_28C,198.0720944,-0.006273905,28.42282759,NA
Tmelo_9_30C,189.3295717,-0.005082786,29.87390588,NA
Tmelo_9_31C,183.2476539,-0.006421384,31.17523926,NA
Tmelo_9_32C,177.4342508,-0.005509581,32.08533333,NA
Tmelo_9_33C,171.0880127,-0.003900425,33.32979474,NA
Tmelo_9_34C,166.5792371,-0.005156484,34.3000679,NA
Tmelo_9_36C,160.4854726,-0.006847725,35.86333529,NA
Tmelo_9_38C,148.2986227,-0.008271668,38.43573248,NA
Tmelo_9_40C,138.1346626,-0.004967523,39.7821236,NA
Tmelo_9_41C,130.9332405,-0.003687937,40.87203659,NA
TmeloBk_3_14C,256.0657071,-0.000176575,14.6180875,NA
TmeloBk_3_18C,249.9477799,-0.000572526,18.33455346,NA
TmeloBk_3_22C,233.9016718,-0.001033176,22.16195882,NA
TmeloBk_3_26C,215.3868445,-0.002296724,26.42003448,NA
TmeloBk_3_28C,198.479718,-0.002608579,28.4329774,NA
TmeloBk_3_30C,189.8357504,-0.003280633,29.80697619,NA
TmeloBk_3_31C,183.3139872,-0.00362739,31.1912454,NA
TmeloBk_3_32C,178.3892371,-0.003366001,32.07230357,NA
TmeloBk_3_33C,171.5426979,-0.001988831,33.33906667,NA
TmeloBk_3_34C,166.5909863,-0.00257195,34.30823926,NA
TmeloBk_3_36C,161.1409633,-0.00380969,35.82804678,NA
TmeloBk_3_38C,147.7963877,-0.004574649,38.47903797,NA
TmeloBk_3_40C,138.1436706,-0.002115144,39.73999432,NA
TmeloBk_3_41C,131.0504442,-0.003183542,40.62828049,NA
TmeloBk_6_14C,262.6661193,-0.000552142,14.40399371,NA
TmeloBk_6_18C,256.9733855,-0.002167273,18.23684615,NA
TmeloBk_6_22C,238.5776768,-0.002211918,22.21122485,NA
TmeloBk_6_26C,219.8947417,-0.00238557,26.40923256,NA
TmeloBk_6_28C,202.6615982,-0.003135096,28.33701053,NA
TmeloBk_6_30C,193.0652965,-0.003682902,29.8696568,NA
TmeloBk_6_31C,186.1486865,-0.004514801,31.17542945,NA
TmeloBk_6_32C,180.8658341,-0.004027415,32.08735119,NA
TmeloBk_6_33C,174.2577563,-0.002814114,33.42206806,NA
TmeloBk_6_34C,169.4977295,-0.0030043,34.30901235,NA
TmeloBk_6_36C,163.0273395,-0.003963162,35.90482353,NA
TmeloBk_6_38C,150.1405822,-0.00548045,38.33332911,NA
TmeloBk_6_40C,140.6145238,-0.00302529,39.72661798,NA
TmeloBk_6_41C,132.4682829,-0.00318908,40.73128659,NA
Tplan_10_14C,265.5742649,-0.006514104,14.2895625,NA
Tplan_10_18C,261.2817525,-0.007573034,18.09928571,NA
Tplan_10_22C,246.1663382,-0.013438743,22.04743671,NA
Tplan_10_26C,229.5025409,-0.017578835,26.03074843,NA
Tplan_10_28C,213.7862129,-0.016275788,27.85817949,NA
Tplan_10_30C,197.7500881,-0.016935954,30.08155215,NA
Tplan_10_31C,188.5255748,-0.018977057,30.96562722,NA
Tplan_10_32C,177.6016864,-0.017484763,31.9252561,NA
Tplan_10_33C,169.5604035,-0.01750708,32.78987654,NA
Tplan_10_34C,161.4710543,-0.017302897,33.77232317,NA
Tplan_10_36C,147.8076028,-0.018239197,36.12208176,NA
Tplan_10_38C,139.3424185,-0.015893464,37.3613354,NA
Tplan_10_40C,130.0820316,-0.008960539,39.74941615,NA
Tplan_2_14C,251.0623218,-0.007402196,14.39534161,NA
Tplan_2_18C,251.1102565,-0.010079697,18.12152795,NA
Tplan_2_22C,238.0042838,-0.015583558,22.10691925,NA
Tplan_2_26C,222.3139719,-0.020872618,26.021625,NA
Tplan_2_28C,208.3303904,-0.018475782,27.89376923,NA
Tplan_2_30C,190.2423925,-0.018480001,30.10209259,NA
Tplan_2_31C,181.4908681,-0.019913101,31.04946667,NA
Tplan_2_32C,171.0228711,-0.017666648,31.99936196,NA
Tplan_2_33C,163.4882664,-0.016955783,32.86719876,NA
Tplan_2_34C,154.4532093,-0.019789447,33.84725749,NA
Tplan_2_36C,141.2062588,-0.021307213,36.22608696,NA
Tplan_2_38C,130.9670477,-0.024795021,37.51244872,NA
Tplan_2_40C,122.7362146,-0.012390467,39.89818012,NA
Tplan_4_14C,230.3104121,-0.003673021,14.36197516,NA
Tplan_4_18C,225.5270216,-0.004617915,18.0798882,NA
Tplan_4_22C,214.3147956,-0.006097002,22.0937625,NA
Tplan_4_26C,199.8996561,-0.009474968,26.0537125,NA
Tplan_4_28C,187.6050846,-0.0102159,27.87277564,NA
Tplan_4_30C,173.7287289,-0.011853557,30.09359259,NA
Tplan_4_31C,166.2875829,-0.013315026,30.99066667,NA
Tplan_4_32C,155.7822052,-0.014803387,31.93602454,NA
Tplan_4_33C,151.6284235,-0.003197958,32.93366773,NA
Tplan_4_34C,140.1805927,-0.016866429,33.80973939,NA
Tplan_4_36C,130.9006173,-0.01116733,36.17742236,NA
Tplan_4_38C,124.1897889,-0.012309248,37.36027564,NA
Tplan_4_40C,112.5039075,-0.005057212,39.76096273,NA
Tplan_5_14C,247.8226824,-0.010982788,14.38293168,NA
Tplan_5_18C,248.4832266,-0.011230306,18.09255901,NA
Tplan_5_22C,236.4213431,-0.013338888,22.05783125,NA
Tplan_5_26C,220.0307887,-0.020703176,25.92145625,NA
Tplan_5_28C,205.8964839,-0.003678588,27.93495513,NA
Tplan_5_30C,189.5283216,-0.017668336,30.10969136,NA
Tplan_5_31C,179.5825697,-0.021338122,31.02055488,NA
Tplan_5_32C,169.6110586,-0.019411499,31.9573681,NA
Tplan_5_33C,161.4691161,-0.019666987,32.85152174,NA
Tplan_5_34C,154.3845257,-0.02433105,33.84483636,NA
Tplan_5_36C,138.3207,-0.023174532,36.24103727,NA
Tplan_5_38C,129.9763032,-0.023278381,37.46419872,NA
Tplan_5_40C,122.6559042,-0.011305616,39.80623602,NA
Tplan_6_14C,256.8034163,-0.003530763,14.19833125,NA
Tplan_6_18C,250.854122,-0.007420376,18.10956522,NA
Tplan_6_22C,240.1383996,-0.009404789,22.13406289,NA
Tplan_6_26C,223.0503901,-0.010694629,26.01718125,NA
Tplan_6_28C,210.9951126,-0.011183503,27.90307051,NA
Tplan_6_30C,192.6518002,-0.011518755,29.57076543,NA
Tplan_6_31C,185.5295381,-0.013347716,31.08523529,NA
Tplan_6_32C,174.2486516,-0.012660762,32.01136196,NA
Tplan_6_33C,166.305951,-0.010527027,32.90021118,NA
Tplan_6_34C,153.2702259,-0.012106711,33.98415584,NA
Tplan_6_36C,145.1980964,-0.013172502,36.35434375,NA
Tplan_6_38C,136.0009488,-0.011913741,37.59873077,NA
Tplan_6_40C,125.0249864,-0.00730382,39.87829814,NA
Tplan_7_14C,243.013775,-0.007107695,14.2654125,NA
Tplan_7_18C,239.0022219,-0.008532853,18.14664596,NA
Tplan_7_22C,232.6012614,-0.027770257,22.72957862,NA
Tplan_7_26C,211.2247691,-0.017104354,26.0572125,NA
Tplan_7_28C,195.7376679,-0.017884398,27.97421154,NA
Tplan_7_30C,180.7928496,-0.017523757,30.18672222,NA
Tplan_7_31C,171.0669018,-0.017843378,31.13948521,NA
Tplan_7_32C,160.1225943,-0.019908401,32.07830488,NA
Tplan_7_33C,151.5329686,-0.021713083,32.97019753,NA
Tplan_7_34C,140.6517661,-0.022410546,33.95314545,NA
Tplan_7_36C,131.1731842,-0.022208411,36.4339375,NA
Tplan_7_38C,124.8139565,-0.020718339,37.64193631,NA
Tplan_7_40C,116.9607968,-0.010383218,39.99056522,NA
Tplan_8_14C,239.7270799,-0.010219619,14.44193125,NA
Tplan_8_18C,240.4104871,-0.015419059,18.03309317,NA
Tplan_8_22C,228.8984116,-0.021563164,21.9901761,NA
Tplan_8_26C,210.1384841,-0.029065075,25.92214465,NA
Tplan_8_28C,195.1206056,-0.028742959,27.82509615,NA
Tplan_8_30C,178.9902913,-0.033375812,30.02823926,NA
Tplan_8_31C,169.0184689,-0.032895569,30.98526627,NA
Tplan_8_32C,159.8499346,-0.031348333,31.93867683,NA
Tplan_8_33C,155.276856,-0.034878107,32.81777019,NA
Tplan_8_34C,132.8495814,-0.034267098,33.89401935,NA
Tplan_8_36C,128.4640992,-0.030937924,36.1749875,NA
Tplan_8_38C,117.8955613,-0.028376697,37.43392994,NA
Tplan_8_40C,115.7270453,-0.014242504,39.79445342,NA
Tplan_9_14C,246.9036538,-0.008762957,14.38115625,NA
Tplan_9_18C,243.585406,-0.013341128,18.10195031,NA
Tplan_9_22C,232.8988741,-0.017520562,22.01450633,NA
Tplan_9_26C,217.4044868,-0.02449537,26.05230189,NA
Tplan_9_28C,203.5562055,-0.023277962,27.8852,NA
Tplan_9_30C,178.8046826,-0.025583243,30.10046012,NA
Tplan_9_31C,175.1957627,-0.026197276,31.03259763,NA
Tplan_9_32C,160.8139494,-0.027661892,31.93269512,NA
Tplan_9_33C,156.0686987,-0.025955948,32.84203727,NA
Tplan_9_34C,148.4978182,-0.027158925,33.81271951,NA
Tplan_9_36C,136.5605648,-0.025544373,36.17589375,NA
Tplan_9_38C,127.7026404,-0.024879562,37.44649045,NA
Tplan_9_40C,122.3942793,-0.012284256,39.7993354,NA
TplanBk_1_14C,256.0017168,-0.000667867,14.20613665,NA
TplanBk_1_18C,249.8119505,-0.000777038,18.11526708,NA
TplanBk_1_22C,240.1156169,-0.002895,22.10100621,NA
TplanBk_1_26C,223.2174033,-0.002745721,25.9156875,NA
TplanBk_1_28C,209.1342794,-0.002553577,27.90130573,NA
TplanBk_1_30C,202.0761709,-0.00360482,29.43383951,NA
TplanBk_1_31C,185.7742351,-0.002499857,31.00978182,NA
TplanBk_1_32C,175.5648006,-0.002064579,31.96582099,NA
TplanBk_1_33C,168.1102275,-0.001833644,32.84531056,NA
TplanBk_1_34C,160.3438914,-0.001824493,33.75219162,NA
TplanBk_1_36C,148.42092,-0.003115074,36.23283851,NA
TplanBk_1_38C,139.0772598,-0.002170314,37.45255769,NA
TplanBk_1_40C,124.7712555,-0.001537873,39.8714472,NA
TplanBk_3_14C,254.1118426,-0.000656828,14.15203106,NA
TplanBk_3_18C,248.4965286,-0.000892093,18.08391925,NA
TplanBk_3_22C,238.693634,-0.003325841,22.06467702,NA
TplanBk_3_26C,221.2611199,-0.002724388,26.03633125,NA
TplanBk_3_28C,208.1214281,-0.002512163,27.8591859,NA
TplanBk_3_30C,194.8950886,-0.001736884,30.11758282,NA
TplanBk_3_31C,184.5173313,-0.003219492,30.99581818,NA
TplanBk_3_32C,176.1801952,-0.001928674,31.88896319,NA
TplanBk_3_33C,167.3146872,-0.002052191,32.82819255,NA
TplanBk_3_34C,159.3317418,-0.002759392,33.76582424,NA
TplanBk_3_36C,148.0005216,-0.003024509,36.2348323,NA
TplanBk_3_38C,139.2418192,-0.002708684,37.44154487,NA
TplanBk_3_40C,124.964246,-0.002081269,39.76265839,NA
Ukorg_10_14C,259.0192678,-0.006592161,13.10533929,NA
Ukorg_10_18C,253.0316706,-0.01074014,18.3959697,NA
Ukorg_10_22C,244.0158309,-0.019055121,22.12755128,NA
Ukorg_10_26C,228.3925618,-0.015088452,26.56268712,NA
Ukorg_10_28C,214.9249969,-0.013384384,27.76304878,NA
Ukorg_10_30C,203.0428804,-0.01286543,30.229525,NA
Ukorg_10_31C,191.0517602,-0.016174372,30.93537423,NA
Ukorg_10_33C,177.2682384,-0.015505363,33.26260326,NA
Ukorg_10_35C,163.9447973,-0.015593208,35.77462893,NA
Ukorg_10_38C,139.2175536,-0.013597472,37.85476647,NA
Ukorg_2_14C,252.1052439,-0.005598278,13.15506587,NA
Ukorg_2_18C,244.080767,-0.007897011,18.35790303,NA
Ukorg_2_22C,236.1214554,-0.009378355,22.19328025,NA
Ukorg_2_26C,221.3342357,-0.012069089,26.58318125,NA
Ukorg_2_28C,206.6967637,-0.014534935,27.82452439,NA
Ukorg_2_30C,196.7251879,-0.009936041,30.20798125,NA
Ukorg_2_31C,183.7516768,-0.011226317,30.95112422,NA
Ukorg_2_33C,171.6058149,-0.016032465,33.30197297,NA
Ukorg_2_35C,158.5264414,-0.011217429,35.804025,NA
Ukorg_2_38C,134.2849294,-0.009631084,37.91307317,NA
Ukorg_3_14C,243.0511899,-0.009385853,13.39147305,NA
Ukorg_3_18C,238.6523451,-0.009308492,18.23810909,NA
Ukorg_3_22C,231.2607984,-0.009630635,22.08537179,NA
Ukorg_3_26C,214.8979532,-0.017552366,26.482625,NA
Ukorg_3_28C,204.2947251,-0.013195451,27.73414024,NA
Ukorg_3_30C,191.683441,-0.014178418,30.21135,NA
Ukorg_3_31C,181.3795825,-0.01354223,30.9084321,NA
Ukorg_3_33C,166.294706,-0.017343383,33.22025,NA
Ukorg_3_35C,155.0291569,-0.015979388,35.75740625,NA
Ukorg_3_38C,128.3899755,-0.015687426,37.82244512,NA
Ukorg_5_14C,250.0323531,-0.005988355,13.5396131,NA
Ukorg_5_18C,242.3389928,-0.006293331,18.371,NA
Ukorg_5_22C,235.8854418,-0.006365961,22.16608917,NA
Ukorg_5_26C,221.1304559,-0.009670419,26.54753416,NA
Ukorg_5_28C,207.4103152,-0.010115227,27.80910366,NA
Ukorg_5_30C,194.6050479,-0.009951146,30.259475,NA
Ukorg_5_31C,183.4601129,-0.0133615,30.94964815,NA
Ukorg_5_33C,170.0736683,-0.016620236,33.28069022,NA
Ukorg_5_35C,156.7430828,-0.013517538,35.837675,NA
Ukorg_5_38C,135.3870814,-0.011835388,37.87739634,NA
Ukorg_6_14C,251.1857396,-0.008579378,13.47066667,NA
Ukorg_6_18C,242.5355302,-0.010611386,18.3641697,NA
Ukorg_6_22C,235.0201046,-0.013679093,22.12871338,NA
Ukorg_6_26C,226.7446341,-0.011555522,26.53261728,NA
Ukorg_6_28C,203.5298444,-0.021012397,27.78577439,NA
Ukorg_6_30C,192.5361564,-0.019601257,30.21221875,NA
Ukorg_6_31C,182.5315523,-0.017472317,30.93934568,NA
Ukorg_6_33C,166.5640852,-0.024331732,33.29685792,NA
Ukorg_6_35C,153.4557429,-0.027898539,35.82006875,NA
Ukorg_6_38C,129.4245833,-0.021894291,37.93755488,NA
Ukorg_7_14C,239.4417907,-0.007956252,13.60641667,NA
Ukorg_7_18C,231.8388045,-0.01115748,18.4612,NA
Ukorg_7_22C,223.9629252,-0.012393939,22.23487179,NA
Ukorg_7_26C,207.236795,-0.018163067,26.67440123,NA
Ukorg_7_28C,193.2097933,-0.021433277,27.86631707,NA
Ukorg_7_30C,181.9358063,-0.021281114,30.324725,NA
Ukorg_7_31C,174.7853127,-0.014053838,31.03525926,NA
Ukorg_7_33C,159.9776231,-0.016943747,33.36681967,NA
Ukorg_7_35C,148.606932,-0.016025981,35.91667925,NA
Ukorg_7_38C,120.6613826,-0.020623023,37.99262805,NA
Ukorg_8_14C,244.5470576,-0.00396878,13.45755952,NA
Ukorg_8_18C,236.740193,-0.005520323,18.34907879,NA
Ukorg_8_22C,229.226342,-0.007028735,22.11421154,NA
Ukorg_8_26C,211.9995554,-0.011208078,26.56130061,NA
Ukorg_8_28C,203.0240113,-0.007693676,27.74104878,NA
Ukorg_8_30C,190.1373046,-0.009531058,30.25475,NA
Ukorg_8_31C,180.7541418,-0.00795745,30.91745062,NA
Ukorg_8_33C,166.9916718,-0.009984972,33.2474918,NA
Ukorg_8_35C,154.4622291,-0.008594893,35.79936478,NA
Ukorg_8_38C,130.6268058,-0.009302151,37.83434756,NA
Ukorg_9_14C,250.0369835,-0.003733745,13.50915476,NA
Ukorg_9_18C,243.3937975,-0.003745055,18.41973939,NA
Ukorg_9_22C,235.9550003,-0.005254629,22.17267949,NA
Ukorg_9_26C,219.250259,-0.010496033,26.60639264,NA
Ukorg_9_28C,208.550352,-0.008252343,27.79615244,NA
Ukorg_9_30C,196.0342852,-0.007524519,30.23773125,NA
Ukorg_9_31C,186.4621997,-0.007208241,30.95435583,NA
Ukorg_9_33C,173.4323477,-0.008005511,33.27013115,NA
Ukorg_9_35C,159.5010139,-0.010390248,35.83903145,NA
Ukorg_9_38C,133.8030502,-0.008823938,37.76671341,NA
UkorgBk_1_14C,251.4456481,-0.000812003,13.18736527,NA
UkorgBk_1_18C,243.9594728,-0.001210873,18.25436364,NA
UkorgBk_1_22C,236.3979641,-0.002157997,22.11539744,NA
UkorgBk_1_26C,221.4740394,-0.005292146,26.5392327,NA
UkorgBk_1_28C,209.2765333,-0.003979539,27.77585976,NA
